,Ticker,Price,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Gross Profit,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash Per Share,Current Ratio,Book Value Per Share,Cash Flow,Beta,Class
1791,dtv,55.96,0.4444285714285714,12.05,1.04,3.86125,9.92,17.09,16.29,92.21,46.61,9.51,0.64,1.59,6.54,14160000000.0,4.58,31.2,7.9,3.32,1.0,9.26,5630000000.0,0.86,1
1792,dtv,60.89,0.4444285714285714,13.06,1.14,3.86125,9.61,17.12,15.22,92.21,49.51,10.3,0.53,1.68,6.86,14160000000.0,4.71,5.6,7.6,3.01,1.01,10.93,5410000000.0,1.04,1
1793,duk,16.5675,1.509,16.82,0.8,1.04,4.87,12.49,1.56,6.49,23.036,13.43,2.66,1.79,8.5,8710000000.0,1.5814814814814813,45.5,73.7,4.51,1.053,17.38,5485555555.555555,0.416,4
1794,duk,20.2555,1.581,15.713478260869564,0.88,1.43,4.46,3.66,1.65,6.74,24.921,17.46,3.86,1.75,40.33,8710000000.0,1.112,45.5,73.7,2.99,1.025,15.091,3960000000.0,0.527,4
1795,duk,25.356,1.351,15.713478260869564,1.06,1.53,4.2,2.69,1.66,6.4,24.07,17.24,4.8,1.81,32.27,8590000000.0,1.058,227.9,41.4,4.33,0.991,16.299,3820000000.0,0.589,4
1796,duk,26.3018,1.351,15.713478260869564,1.1,1.6,4.2,2.69,1.66,6.4,24.07,17.11,4.92,1.85,33.09,8590000000.0,1.058,227.9,41.4,4.33,0.991,16.299,4090000000.0,0.626,4
1797,duk,30.291,1.119,14.76,1.18,1.66,8.38,14.07,3.83,12.47,24.367,15.892142857142858,3.72,1.89,7.781,9070000000.0,1.97,28.5,6.4,2.212,1.021,17.582001,3760000000.0,0.3298518518518518,4
1798,duk,23.1752,0.694,12.76,1.66,0.96,12.27,17.72,2.72,9.49,12.978,15.892142857142858,3.13,2.85,9.129,6597200000.0,1.57,36.1,30.6,677200002.1395199,1.07,20.764999,3850000000.0,0.23,4
1799,duk,23.0807,0.694,12.46,1.62,0.94,12.27,17.72,2.72,9.49,12.978,15.892142857142858,3.3,2.81,9.007,6597200000.0,1.568,36.1,30.6,677200002.1395199,1.07,20.764999,3850000000.0,0.22,4
1800,duk,22.7381,0.694,12.4,1.62,0.94,12.27,17.72,2.72,9.49,12.978,15.892142857142858,3.38,2.81,9.004,6597200000.0,1.57,36.1,30.6,677200002.1395199,1.07,20.764999,3850000000.0,0.22,4
1801,duk,23.1043,0.773,12.51,1.63,0.93,12.45,18.17,3.5,9.49,12.789,15.892142857142858,3.34,2.81,7.428,5540000000.0,1.57,36.1,43.2,1.958,1.049,20.764999,3750000000.0,0.22,4
1802,duk,24.6044,0.773,13.24,1.75,1.0,12.45,18.17,3.5,9.49,12.789,15.892142857142858,3.56,2.93,7.743,5540000000.0,1.57,36.1,43.2,1.958,1.049,20.764999,3750000000.0,0.17,4
1803,duk,24.7226,0.773,13.15,1.74,1.0,12.45,18.17,3.5,9.49,12.789,15.892142857142858,3.56,2.92,7.712,5540000000.0,1.57,36.1,43.2,1.958,1.049,20.764999,3750000000.0,0.17,4
1804,duk,24.9525,0.773,12.98,1.57,1.25,12.45,18.17,3.5,9.49,12.789,15.892142857142858,3.56,2.94,7.758,5540000000.0,1.57,36.1,43.2,1.958,1.049,16.389,3750000000.0,0.26,4
1805,duk,23.4387,0.559,14.16,1.4,1.14,9.64,19.76,3.53,10.1,13.555,15.892142857142858,3.4,2.0,6.289,5540000000.0,1.3,20.4,16.7,1.256,1.127,16.723,3500000000.0,0.02,4
1806,duk,25.1298,0.565,14.1,1.78,1.06,12.62,20.66,3.36,7.84,10.101,15.892142857142858,2.8,2.68,7.561,8220000000.0,1.27,30.3,10.1,0.508,0.853,16.938,3310000000.0,0.57,4
1807,duk,24.2726,0.624,12.67,1.53,0.93,12.81,21.28,3.46,8.09,10.298,15.892142857142858,2.65,2.46,6.934,8220000000.0,1.316,19.8,8.9,0.931,1.066,16.839001,3490000000.0,0.43,4
1808,duk,22.2589,25.00948148148148,12.95,1.34,0.82,10.53,19.55,3.07,6.06,10.221,15.892142857142858,2.33,2.71074074074074,16.26351851851852,4200000000.0,1.07,36.2,3.5,0.809,1.214,16.5,3330000000.0,0.37,4
1809,duk,55.8104,87.83,15.92,2.05,1.29,12.89,20.61,3.11,8.21,10.76,15.38,4.02,3.3,9.5,5520000000.0,1.38,29.6,0.5,1.64,1.23,17.11,3880000000.0,0.31,4
1810,duk,54.6972,92.56,16.27,1.96,1.23,11.98,21.8,3.19,7.53,10.69,14.08,4.03,3.29,9.12,5610000000.0,1.28,32.6,2.3,1.73,1.25,17.05,3670000000.0,0.18,4
1811,duk,63.0986,90.38,20.73,2.18,1.36,10.49,22.51,3.31,6.55,10.65,15.51,4.61,3.54,9.56,5610000000.0,1.12,42.3,0.9,0.98,1.38,17.03,3580000000.0,0.18,4
1812,dva,29.42,5.277,17.72,1.39,11.31,8.72,19.2,8.97,118.94,26.644,0.0,1.0,1.94,8.71,636950000.0,2.534,14.6,12.4,4.27,1.949,3.9,318820000.0,0.992,0
1813,dva,31.45,2.428,15.8,1.47,6.72,9.57,19.02,10.08,65.3,20.304,14.1,1.01,1.91,8.37,655860000.0,1.99,11.7,8.7,1140000000.0,1.947,4.705,350970000.0,0.648,0
1814,dva,41.24,3.068,18.51,1.77,8.77,10.22,19.06,10.78,61.02,21.686,17.92,1.3,2.29,10.05,655860000.0,2.217,11.7,8.7,2.33,1.855,4.629,367180000.0,0.813,0
1815,dva,42.17,2.63,19.55,1.84,8.09,9.67,17.84,10.03,51.82,22.34,16.19,1.27,2.3,10.64,655860000.0,2.16,11.7,8.7,2.56,1.967,5.307,367180000.0,0.687,0
1816,dva,41.77,2.63,19.33,1.81,7.96,9.67,17.84,10.03,51.82,22.34,15.88,1.25,2.3,10.65,743530000.0,2.16,26.4,14.0,2.56,1.967,5.307,419950000.0,0.619,0
1817,dva,52.68,3.011,19.47,1.13,4.42,5.94,15.11,7.47,27.6,47.147,13.601,0.98,1.85,9.642,1490000000.0,2.74,15.6,12.3,2.957,1.537,11.907,519570000.0,1.09,0
1818,dva,55.97,3.011,20.29,1.16,4.55,5.94,15.11,7.47,27.6,47.147,13.601,0.98,1.87,9.738,1490000000.0,2.74,15.6,12.3,2.957,1.537,11.907,519570000.0,1.17,0
1819,dva,47.99,1.944,14.42,0.9,2.64,6.51,15.33,7.63,20.46,52.445,13.601,1.07,1.5,7.835,1670000000.0,3.38,0.6,9.8,4.235,1.837,18.195999,595090000.0,0.5,0
1820,dva,89.17,178.03,22.36,1.31,4.28,6.29,15.32,7.88,19.58,63.52,15.59,1.63,1.84,9.72,1970000000.0,3.94,37.1,5.2,9.2,2.84,20.61,11880000000.0,0.15,5
1821,dva,87.2,168.85,22.6,1.27,4.02,6.02,15.12,7.66,18.19,65.12,14.78,1.51,1.78,9.45,1970000000.0,3.86,13.6,3.0,10.78,2.71,21.52,11540000000.0,0.16,5
1822,dva,77.33,178.61,18.83,1.06,3.61,5.89,15.82,8.2,18.65,70.92,12.44,1.19,1.65,8.42,1970000000.0,4.1,13.4,9.6,6.05,1.97,21.4,1150000000.0,0.38,0
1823,dva,94.8,155.34,17.37,1.23,3.93,7.17,17.15,8.95,23.02,77.61,14.02,1.3,1.78,8.48,2300000000.0,5.46,48.3,19.7,4.87,1.91,24.2,1180000000.0,0.7,0
1824,dva,120.85,190.15,22.3,1.59,3.45,6.55,17.08,7.01,17.68,85.21,15.09,1.24,2.56,12.04,2610000000.0,5.47,5.2,41.4,5.13,1.43,35.67,1100000000.0,0.65,0
1825,dvn,21.311,0.94,8.61,1.91,1.14,17.1,35.79,5.31,16.8,32.752,10.2,1.42,3.34,5.72,2620000000.0,5.459,1.0,40.4,3.37,0.832,41.63,7701304347.826087,0.472,5
1826,dvn,42.9095,0.582,10.52,2.43,1.63,23.79,40.31,7.79,17.87,18.452,12.38,1.93,3.05,4.68,6070000000.0,4.39,448.8476190476189,41.38260869565219,4.65,1.156,28.25,7701304347.826087,0.707,5
1827,dvn,56.7241,0.492,11.53,2.8,2.01,26.36,44.67,9.6,19.8,21.353,10.309333333333337,1.19,3.3,4.914,7650000000.0,5.49,43.9,19.3,4.245,1.221,31.382,4780000000.0,1.0110833333333331,4
1828,dvn,60.8224,0.43,9.2,2.76,1.67,28.69,44.43,9.9,20.76,25.536,10.309333333333337,1.4,3.1608333333333327,5.078833333333335,9060000000.0,7.19,5.2,0.7,2.986,0.767,39.282001,6840000000.0,0.81,4
1829,dvn,65.9678,0.446,11.36,3.0,1.82,26.91,42.5,8.78,17.48,23.932,10.309333333333337,1.52,3.63,5.372,8750000000.0,6.33,448.8476190476189,41.38260869565219,2.954,0.691,39.278999,5990000000.0,0.99,4
1830,dvn,107.7942,0.36,15.06,4.48,2.31,31.74,39.8,7.39,15.95,25.533,10.309333333333337,1.24,5.02,7.735,7970000000.0,7.991,126.1,32.2,3.906,1.07,49.536999,6650000000.0,1.04,4
1831,dvn,57.2617,61.66,8.555000000000001,2.76,1.22,22.15,18.0,2.34,9.3,21.85,11.73,2.7,3.39,6.56,6180000000.0,4.85,448.8476190476189,2.6,16.05,1.24,48.54,4930000000.0,1.38,4
1832,ebay,30.74,5.445681818181819,39.7,8.8,4.07,21.87,29.09,8.44,12.03,3.565,39.697500000000005,1.21,8.25,21.901,3730000000.0,0.76,3.1,34.8,1.918,2.319,7.542,2100000000.0,3.31,0
1833,ebay,28.36,5.445681818181819,38.27,8.41,3.88,21.87,29.09,8.44,12.03,3.565,39.697500000000005,1.16,7.83,20.789,3730000000.0,0.76,3.1,34.8,1.918,2.319,7.542,2100000000.0,3.35,0
1834,ebay,34.39,5.445681818181819,38.48,7.29,4.13,19.76,24.88,8.89,11.49,4.568,39.697500000000005,1.2,6.78,17.563,4710000000.0,0.89,51.9,27.2,2.408,2.266,8.226,2230000000.0,3.63,4
1835,ebay,39.08,5.445681818181819,39.55,7.9,4.64,20.39,25.32,7.76,12.1,4.918,39.697500000000005,1.49,7.37,21.854,4710000000.0,0.99,50.3,30.0,2.65,2.353,8.496,2370000000.0,3.4,4
1836,ebay,15.87,5.445681818181819,10.08,2.21,1.79,22.37,25.89,9.68,18.02,6.571,39.697500000000005,0.64,1.74,5.155,5910000000.0,1.44,73.31153846153843,12.1,2.827,2.105,8.297,2990000000.0,1.34,4
1837,ebay,15.16,5.445681818181819,11.01,2.16,1.75,22.37,25.89,9.68,18.02,6.571,39.697500000000005,0.62,1.74,5.155,5910000000.0,1.44,73.31153846153843,12.1,2.827,2.105,8.297,2990000000.0,1.34,4
1838,ebay,15.02,5.445681818181819,10.57,2.23,1.81,22.37,25.89,9.68,18.02,6.571,39.697500000000005,0.65,1.81,5.375,5910000000.0,1.44,73.31153846153843,12.1,2.854,2.105,8.375,2990000000.0,1.5,4
1839,ebay,13.28,5.445681818181819,8.87,1.84,1.5,22.37,25.89,9.68,18.02,6.571,39.697500000000005,0.65,1.43,4.232,5910000000.0,1.44,73.31153846153843,12.1,2.854,2.105,8.375,2990000000.0,1.51,4
1840,ebay,12.14,5.445681818181819,8.8,1.82,1.4,20.83,24.98,8.62,15.62,6.553,39.697500000000005,0.75,1.52,4.539,6310000000.0,1.356,30.8,6.6,2.613,1.697,8.646,2880000000.0,1.43,4
1841,ebay,31.58,15.74,22.33,3.79,2.52,16.8,20.54,6.16,11.6,8.31,13.2,1.18,3.54,12.39,6590000000.0,1.37,13.6,31.8,3.11,1.59,12.53,3150000000.0,1.34,4
1842,ebay,37.69,11.66,14.97,4.16,2.7,27.72,20.37,6.01,19.43,9.01,13.9,1.31,3.83,13.45,8190000000.0,2.46,254.0,35.5,4.61,1.88,13.94,3270000000.0,1.36,4
1843,ebay,43.52,11.01,15.56,4.38,3.01,28.67,20.34,6.24,21.25,10.1,16.15,1.41,4.1,14.19,8190000000.0,2.84,144.5,23.1,4.47,1.95,14.68,3090000000.0,1.1,4
1844,ebay,47.49,11.01,16.82,4.7,3.23,28.67,20.34,6.24,21.25,10.1,17.59,1.47,4.45,15.43,8190000000.0,2.84,144.5,23.1,4.47,1.95,14.68,3090000000.0,0.97,4
1845,ebay,53.37,21.65,27.24,4.98,3.36,18.54,20.52,5.59,13.45,10.89,16.94,1.35,4.64,15.96,8190000000.0,1.99,62.1,18.1,7.27,1.95,16.13,3840000000.0,0.93,4
1846,ebay,55.8,21.39,27.25,5.06,3.47,18.68,21.06,5.78,13.64,11.24,17.43,1.33,4.63,15.62,9860000000.0,2.06,18.8,14.4,7.25,1.91,16.3,4240000000.0,0.87,4
1847,ecl,29.9262,0.472,28.96,2.14,5.91,7.54,12.91,9.18,22.76,15.589,25.59,2.34,2.29,12.15,1920000000.0,1.175,32.2,10.5,0.28,1.308,5.711,547090000.0,0.616,0
1848,ecl,40.0582,0.416,32.32,2.32,6.28,7.39,12.37,9.41,20.67,18.827,20.326666666666668,2.13,2.47,13.769,2290000000.0,1.37,12.7,9.8,0.216,1.227,7.02,572640000.0,0.08,0
1849,ecl,39.7504,0.416,32.31,2.31,6.26,7.39,12.37,9.41,20.67,18.827,20.326666666666668,2.19,2.359,12.7334,2290000000.0,1.37,12.7,9.8,0.216,1.227,7.02,572640000.0,0.07,0
1850,ecl,39.7498,0.634,30.57,2.26,6.59,7.53,12.49,9.31,22.14,19.418,20.326666666666668,1.79,2.37,13.204,2480000000.0,1.43,23.3,11.3,1.931,1.233,6.685,627560000.0,0.23,0
1851,ecl,51.53148,0.494,29.23,2.11,6.65,7.56,12.5,10.15,23.12,20.025,20.326666666666668,1.73,2.28,12.69,2480000000.0,1.48,14.9,12.0,0.22,1.267,6.457,714360000.0,0.24,0
1852,ecl,40.5853,39.56688888888888,27.31,1.76,5.23,6.56,12.43,8.95,18.19,24.516,20.326666666666668,1.63,1.92,10.621,3000000000.0,1.59,14.9,4.9,0.453,1.405,8.26,788500000.0,0.73,0
1853,ecl,44.6548,39.56688888888888,23.48,1.83,5.98,8.01,13.21,10.44,26.52,25.72,18.75,1.56,1.93,10.18,2920000000.0,2.03,30.5,5.5,0.52,1.3,7.96,11690000000.0,0.76,5
1854,ecl,49.5027,39.64,23.32,1.99,5.68,8.71,13.37,10.29,25.64,26.09,18.19,1.57,2.07,10.86,3080000000.0,2.23,13.4,0.7,1.04,1.41,9.16,12620000000.0,0.7,5
1855,ecl,63.6159,107.8,40.25,2.41,3.39,5.17,12.48,5.71,10.31,32.14,18.37,1.51,3.14,17.01,3320000000.0,1.63,46.9,85.1,1.21,1.13,19.64,739900000.0,0.65,0
1856,ecl,82.2583,106.2,35.33,2.05,3.99,5.94,12.91,5.35,11.79,40.47,20.15,1.46,2.5,13.21,5360000000.0,2.35,160.9,65.1,3.93,1.6,20.62,1200000000.0,0.58,4
1857,ecl,85.2132,100.03,32.06,2.16,4.17,6.84,13.1,5.71,13.59,40.55,20.91,1.63,2.62,13.64,5360000000.0,2.71,221.1,2.2,2.79,1.72,20.82,1280000000.0,0.58,4
1858,ed,25.5676,1.018,17.92,1.04,1.33,5.61,12.92,2.68,8.33,43.432,15.25,5.611666666666666,1.73,9.38,3420000000.0,2.392,19.8,15.9,2.02,1.085,32.064999,1580000000.0,0.098,0
1859,ed,27.6359,0.989,19.9,1.11,1.39,5.53,12.4,2.55,7.97,42.427,16.0,8.55,1.85,10.3,3420000000.0,2.267,19.8,15.9,0.29,1.138,32.537998,1560000000.0,0.068,0
1860,ed,26.8128,0.989,19.14,1.07,1.34,5.53,12.4,2.55,7.97,42.427,15.12,8.15,1.81,10.07,3420000000.0,2.267,19.8,15.9,0.29,1.138,32.537998,1560000000.0,0.051,0
1861,ed,28.5902,1.109,15.04,0.88,1.46,5.89,12.64,4.03,10.08,49.906,15.810000000000002,4.8,1.56,8.904,3290000000.0,2.929,24.793749999999992,18.5,0.72,1.061,29.958,989000000.0,0.54,0
1862,ed,28.8288,1.109,14.85,0.88,1.45,5.89,12.64,4.03,10.08,49.906,15.810000000000002,3.62,1.55,8.838,3290000000.0,2.93,24.793749999999992,18.5,0.72,1.061,29.958,989000000.0,0.25,0
1863,ed,34.1978,1.101,16.89,1.04,1.58,6.07,13.74,4.09,9.64,48.684,15.810000000000002,5.17,1.78,9.346,5440000000.0,2.94,45.7,9.5,0.365,1.007,31.089001,1350000000.0,0.24,4
1864,ed,35.7788,1.131,17.68,1.1,1.67,6.07,13.74,3.662777777777779,9.69,48.684,15.810000000000002,5.2,1.77,9.433,3290000000.0,2.94,45.7,9.1,0.911,1.0266111111111111,31.089001,3358833333.333333,0.27,0
1865,ed,34.5296,1.025,13.89,1.02,1.46,7.15,14.54,4.34,10.91,49.196,15.810000000000002,3.93,1.72,8.728,5440000000.0,3.5,35.1,5.9,0.707,0.893,33.143002,1640000000.0,0.23,4
1866,ed,30.69,1.025,12.16,0.89,1.28,7.15,14.54,4.34,10.91,49.196,15.810000000000002,3.62,1.59,8.104,5440000000.0,3.5,35.1,5.9,0.707,0.893,33.143002,1640000000.0,0.55,4
1867,ed,29.2809,1.023,11.66,0.85,1.22,7.08,14.08,4.19,10.83,49.268,15.810000000000002,3.82,1.54,8.055,5900000000.0,3.48,24.793749999999992,7.966666666666667,0.772,0.669,33.365002,1560000000.0,0.64,4
1868,ed,27.5209,43.5305,9.06,0.72,1.0,7.99,11.48,3.06,8.44,49.132,15.810000000000002,5.39,1.47,8.656,3740000000.0,3.92,40.2,4.3,2.372,1.324,35.504002,711000000.0,0.25,0
1869,ed,49.3448,93.23,15.6,1.26,1.48,8.04,16.86,3.95,9.61,45.54,15.39,4.5,2.03,8.7,7590000000.0,3.64,9.8,0.8,1.68,1.3,38.42,26830000000.0,0.21,2
1870,ed,51.7897,91.58,16.1,1.34,1.53,8.34,17.34,3.95,9.71,44.9,16.11,4.53,2.12,8.83,7590000000.0,3.71,9.4,2.1,1.36,1.17,39.11,3570000000.0,0.24,4
1871,ed,55.1278,91.58,16.75,1.4,1.6,8.34,17.34,3.95,9.71,44.9,16.76,4.73,2.18,9.09,7590000000.0,3.71,9.4,2.1,1.36,1.17,39.11,3570000000.0,0.24,4
1872,ed,56.8944,102.6,17.04,1.45,1.56,8.56,18.09,3.7,9.24,42.49,16.02,5.52,2.3,9.02,7940000000.0,3.62,29.7,7.4,4.72,0.94,39.53,2800000000.0,0.16,4
1873,ed,54.2984,102.6,16.52,1.41,1.51,8.56,18.09,3.7,9.24,42.49,15.58,5.28,2.25,8.85,7940000000.0,3.62,29.7,7.4,4.72,0.94,39.53,2800000000.0,0.14,4
1874,ed,54.5382,95.33,15.23,1.41,1.45,9.34,19.19,3.64,9.68,41.61,15.26,7.77,2.31,8.56,8300000000.0,3.86,8.4,0.4,1.35,0.88,40.53,2600000000.0,0.1,4
1875,ed,57.97,95.33,16.16,1.5,1.54,9.34,19.19,3.64,9.68,41.61,16.24,8.13,2.4,8.87,8300000000.0,3.86,8.4,0.4,1.35,0.88,40.53,2600000000.0,0.08,4
1876,ed,57.766,100.78,17.45,1.5,1.55,8.57,18.74,3.54,8.99,41.97,16.18,8.3,2.48,9.31,8300000000.0,3.57,30.7,3.4,0.45,0.93,40.59,2110000000.0,0.09,4
1877,efx,23.4974,1.707,16.83,2.76,8.03,16.82,25.83,13.24,55.84,9.172,15.29,1.62,3.32,10.03,712500000.0,1.545,7.4,10.5,0.19,1.115,3.239,306700000.0,0.794,0
1878,efx,25.3488,1.476,17.96,2.92,7.92,16.64,26.08,13.4,52.04,9.337,16.44,1.86,3.44,10.5,712500000.0,1.556,7.4,10.5,0.17,0.579,3.546,308300000.0,0.902,0
1879,efx,27.9555,1.249,17.44,3.18,7.73,18.64,29.53,15.49,50.48,9.534,16.41,1.78,3.65,10.17,712500000.0,1.77,7.4,10.5,0.4,0.656,4.046,308300000.0,0.885,0
1880,efx,32.1893,0.655,18.21,3.05,5.24,17.02,29.12,15.19,35.25,11.382,15.263333333333334,1.77,3.36,9.619,849200000.0,1.9,7.3,8.9,0.439,1.022,6.672,361300000.0,1.06,0
1881,efx,29.5381,0.655,16.94,2.84,4.88,17.02,29.12,15.19,35.25,11.382,15.263333333333334,1.66,3.18,9.115,849200000.0,1.9,7.3,8.9,0.439,1.022,6.672,361300000.0,1.08,0
1882,efx,40.8865,0.491,20.28,3.5,5.95,17.79,29.12,16.01,31.44,12.512,15.263333333333334,1.6,3.75,10.59,919900000.0,2.19,9.7,8.3,0.556,0.658,7.421,374800000.0,1.34,0
1883,efx,33.2024,25.700333333333333,19.35,2.46,2.8,12.82,23.7,7.94,16.06,14.446,15.263333333333334,1.63,3.04,9.384,1060000000.0,1.83,5.9,4.0,0.816,0.847,12.688,418400000.0,1.09,0
1884,efx,33.4076,25.700333333333333,19.46,2.47,2.81,12.82,23.7,7.94,16.06,14.446,15.263333333333334,1.63,3.05,9.426,1060000000.0,1.83,5.9,4.0,0.816,0.847,12.688,418400000.0,1.09,0
1885,efx,32.0433,57.38,16.14,2.22,2.4,14.15,23.02,7.79,14.37,15.24,12.54,1.3,2.73,8.56,1100000000.0,2.13,1.1,6.7,0.71,1.41,14.23,5160000000.0,1.05,0
1886,efx,58.5215,88.34,26.69,3.27,3.65,12.59,22.63,7.61,15.26,18.02,15.16,1.29,4.0,13.25,1330000000.0,2.22,10.08,8.43,1.22,0.82,16.06,496300000.0,0.92,0
1887,efx,61.8801,79.35,25.52,3.42,3.76,13.58,22.95,8.06,15.08,18.51,15.74,1.36,4.06,13.25,1330000000.0,2.46,41.4,12.0,0.89,1.08,16.74,514300000.0,0.93,0
1888,eix,15.1712,2.896,10.68,0.57,1.3,5.41,14.79,1.87,13.86,36.468,13.04,2.45,1.56,6.49,8290000000.0,1.971,15.2,0.5,9.96,0.852,22.699642499999992,2820857142.857143,0.089,4
1889,eix,16.8814,2.691,9.64,0.63,1.42,6.42,14.76,2.21,15.81,36.884,13.49,2.8,1.65,6.74,8290000000.0,2.366,15.2,0.5,6.75,0.819,16.521999,3850000000.0,0.132,4
1890,eix,23.0351,2.194,190.25,0.97,1.79,0.56,9.75,0.16,1.08,31.491,14.36,3.5,1.95,9.81,8010000000.0,0.163,31.1,5.6,7.47,1.167,17.334999,906000000.0,0.079,4
1891,eix,27.1883,1.75,52.01,1.12,1.89,3.61,10.79,1.07,4.06,30.906,14.72,3.12,1.91,9.16,8010000000.0,0.69,31.1,5.6,8.25,1.35,18.566,906000000.0,0.101,4
1892,eix,34.8068,1.52,12.06,1.3,2.29,11.09,19.36,4.17,17.76,34.38,14.655555555555557,2.3,2.01,6.663,6640000000.0,3.73,43.2,18.7,7.903,1.212,19.539,2130000000.0,0.302,4
1893,eix,39.6955,1.262,13.96,1.29,2.11,9.36,19.71,4.62,15.12,38.718,14.655555555555557,2.48,1.95,6.295,7460000000.0,3.58,5.5,3.1,7.222,1.274,23.660999,3590000000.0,0.03,4
1894,eix,40.5951,1.262,14.29,1.32,2.16,9.36,19.71,4.62,15.12,38.718,14.655555555555557,2.57,1.98,6.389,7460000000.0,3.58,5.5,3.1,7.222,1.274,23.660999,3590000000.0,0.09,4
1895,eix,43.5478,1.138,15.55,1.41,2.18,9.06,19.28,4.22,14.47,39.782,14.655555555555557,2.1,1.98,6.735,7460000000.0,3.55,0.7,3.7,5.555,1.118,25.747999,3250000000.0,0.62,4
1896,eix,41.4082,1.138,14.55,1.3,2.0,9.06,19.28,4.22,14.47,39.782,14.655555555555557,1.64,1.89,6.432,7460000000.0,3.55,0.7,3.7,5.555,1.118,25.747999,3250000000.0,0.71,4
1897,eix,42.7364,1.189,15.96,1.29,2.02,8.01,18.79,4.18,13.03,40.748,14.655555555555557,1.55,1.97,6.792,8110000000.0,3.22,10.2,5.9,4.849,1.006,26.033001,3030000000.0,0.99,4
1898,eix,42.5195,122.31,32.815000000000005,1.15,1.5,3.65,12.6,2.12,2.83,40.56,17.76,6.42,2.23,8.15,3830000000.0,1.49,55.4,6.5,3.32,1.05,30.52,3240000000.0,0.4,0
1899,el,17.4751,0.56,28.74,1.63,5.67,6.31,9.74,9.42,21.18,22.437,22.13,1.93,1.7,12.93,3780000000.0,1.312,66.6,7.9,2.12,1.91,6.59,5283633333.333333,0.893,4
1900,el,22.0359,0.513,31.02,1.91,6.53,6.53,10.72,9.95,23.01,24.227,24.63,2.12,1.9,13.55,3780000000.0,1.517,66.6,7.9,3.82,1.928,7.222,682200000.0,0.82,0
1901,el,21.517,0.317,26.77,1.69,5.79,6.75,11.26,10.52,23.94,25.668,20.91,1.79,1.72,11.84,4310000000.0,1.695,7.0,13.1,1.71,1.661,7.693,612800000.0,0.738,0
1902,el,18.4675,0.361,31.69,1.27,5.32,4.13,10.52,11.04,19.61,29.605,22.901666666666667,1.54,1.31,9.597,4720000000.0,1.21,44.0,3.5,1.264,1.486,7.25,652800000.0,0.8,0
1903,el,19.3131,0.405,35.72,1.3,5.36,3.72,10.78,11.17,19.31,30.853,22.901666666666667,1.7,1.36,9.818,4780000000.0,1.14,0.3,6.4,0.866,1.385,7.604,704200000.0,0.69,0
1904,el,22.5106,0.389,27.52,1.45,6.08,5.48,11.63,12.71,24.41,32.073,22.901666666666667,1.76,1.51,10.324,4780000000.0,1.74,155.1,11.6,1.219,1.355,7.82,632400000.0,0.75,0
1905,el,16.8506,15.766111111111112,19.33,0.9,4.2,4.66,8.58,8.07,22.22,39.106,22.901666666666667,1.73,0.97,8.139,5910000000.0,1.8,59.93333333333333,16.4,4.395,2.008,8.338,478300000.0,1.31,4
1906,el,45.8702,48.54,29.74,2.25,7.72,7.96,13.69,12.26,29.62,43.51,23.08,2.24,2.32,13.71,5970000000.0,3.39,116.9,16.4,5.59,1.88,12.73,19950000000.0,1.46,2
1907,el,55.923,48.74,29.3,2.43,9.07,8.57,14.3,13.96,34.25,46.76,22.34,1.71,2.46,14.07,6870000000.0,3.93,45.8,18.4,3.74,1.81,12.79,22650000000.0,1.44,2
1908,el,70.2503,42.07,28.96,2.78,8.72,9.74,14.99,13.72,32.33,25.84,24.32,1.92,2.74,15.0,7720000000.0,2.48,37.1,1.9,3.71,2.24,8.24,1190000000.0,1.28,4
1909,emn,20.0675,2.061,16.883000000000003,0.59,3.48,4.03,5.61,4.15,22.97,79.368,14.64,3.61,0.91,23.04827272727273,810000000.0,3.225,542.6,9.0,1.87,1.702,13.449,521000000.0,0.917,0
1910,emn,22.3656,1.989,32.31,0.63,3.88,1.98,2.64,2.16,12.33,81.723,14.8,2.28,0.93,11.88,810000000.0,1.612,542.6,9.0,2.3,1.636,13.358,499000000.0,0.903,0
1911,emn,24.9809,1.742,27.31,0.71,3.96,2.58,2.66,2.9,16.02,84.143,11.8,1.89,0.98,12.92,978000000.0,2.17,278.375,13.4,4.1,1.609,14.948,494000000.0,0.856,0
1912,emn,23.5149,0.971,8.9,0.63,2.59,7.04,10.25,9.54,32.66,87.438,12.605,1.57,0.79,4.691,1400000000.0,6.086,35.2,2.3,5.929,1.935,21.028,703000000.0,1.27,0
1913,emn,27.5054,0.882,13.66,0.69,2.7,5.12,9.12,7.43,21.73,90.934,12.605,1.83,0.86,6.431,1400000000.0,4.6,22.8,8.3,5.225,2.039,23.145,625000000.0,1.37,0
1914,emn,26.3274,0.785,11.96,0.66,2.42,5.49,9.17,7.15,22.47,90.743,12.605,1.94,0.94,23.04827272727273,1400000000.0,4.92,43.9,1.3,11.232,2.287,24.290001,609000000.0,1.37,0
1915,emn,29.1408,0.77,14.57,0.75,2.64,5.12,8.71,7.12,19.94,89.988,12.605,2.23,0.85,6.372,1280000000.0,4.54,26.7,0.4,9.905,2.399,25.052999,506000000.0,1.38,0
